,id,type,attributes.marka,attributes.kategoria-pojazdu,attributes.typ,attributes.model,attributes.wariant,attributes.wersja,attributes.rodzaj-pojazdu,attributes.podrodzaj-pojazdu,attributes.przeznaczenie-pojazdu,attributes.pochodzenie-pojazdu,attributes.rodzaj-tabliczki-znamionowej,attributes.sposob-produkcji,attributes.rok-produkcji,attributes.data-pierwszej-rejestracji-w-kraju,attributes.data-ostatniej-rejestracji-w-kraju,attributes.data-rejestracji-za-granica,attributes.pojemnosc-skokowa-silnika,attributes.stosunek-mocy-silnika-do-masy-wlasnej-motocykle,attributes.moc-netto-silnika,attributes.moc-netto-silnika-hybrydowego,attributes.masa-wlasna,attributes.masa-pojazdu-gotowego-do-jazdy,attributes.dopuszczalna-masa-calkowita,attributes.max-masa-calkowita,attributes.dopuszczalna-ladownosc,attributes.max-ladownosc,attributes.dopuszczalna-masa-calkowita-zespolu-pojazdow,attributes.liczba-osi,attributes.dopuszczalny-nacisk-osi,attributes.maksymalny-nacisk-osi,attributes.max-masa-calkowita-przyczepy-z-hamulcem,attributes.max-masa-calkowita-przyczepy-bez-hamulca,attributes.liczba-miejsc-ogolem,attributes.liczba-miejsc-siedzacych,attributes.liczba-miejsc-stojacych,attributes.rodzaj-paliwa,attributes.rodzaj-pierwszego-paliwa-alternatywnego,attributes.rodzaj-drugiego-paliwa-alternatywnego,attributes.srednie-zuzycie-paliwa,attributes.poziom-emisji-co2,attributes.rodzaj-zawieszenia,attributes.wyposazenie-i-rodzaj-urzadzenia-radarowego,attributes.hak,attributes.kierownica-po-prawej-stronie,attributes.kierownica-po-prawej-stronie-pierwotnie,attributes.katalizator-pochlaniacz,attributes.nazwa-producenta,attributes.kod-instytutu-transaportu-samochodowego,attributes.rozstaw-kol-osi-kierowanej-pozostalych-osi,attributes.max-rozstaw-kol,attributes.avg-rozstaw-kol,attributes.min-rozstaw-kol,attributes.redukcja-emisji-spalin,attributes.data-pierwszej-rejestracji,attributes.rodzaj-kodowania-rodzaj-podrodzaj-przeznaczenie,attributes.kod-rodzaj-podrodzaj-przeznaczenie,attributes.data-wyrejestrowania-pojazdu,attributes.przyczyna-wyrejestrowania-pojazdu,attributes.data-wprowadzenia-danych,attributes.rejestracja-wojewodztwo,attributes.rejestracja-gmina,attributes.rejestracja-powiat,attributes.wlasciciel-wojewodztwo,attributes.wlasciciel-powiat,attributes.wlasciciel-gmina,attributes.wlasciciel-wojewodztwo-kod,attributes.wojewodztwo-kod,attributes.poziom-emisji-co2-paliwo-alternatywne-1,links.self
37,123374154442732,pojazdy,TESLA,13,003,MODEL 3,E5LD,BQB1S5N,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2022,FABRYCZNY,2022-03-21,2022-03-21,,,,,,1844,1919.0,2232,2232.0,,,,2.0,12.0,12.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,059690006000075,,1580.0,1580.0,1580.0,,2022-03-21,1,0301000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/123374154442732
38,1043848789521614,pojazdy,KIA,13,DE,NIRO,C5E11,E11DY1,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-04-06,2022-04-06,,,,,,1737,1812.0,2230,2230.0,,,2530.0,2.0,12.0,12.0,300.0,300.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,KIA MOTORS CORPORATION,000670073000033,,1572.0,1567.0,1562.0,,2022-04-06,1,0303000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/1043848789521614
39,1225753645990457,pojazdy,,2,MDPA01,F10,MD45,MDPAA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2022-04-14,2022-04-14,,,,,,88,88.0,251,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,092530000000001,,,,,,2022-04-14,9,01,,,,LUBELSKIE,PUŁAWY,PUŁAWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/1225753645990457
40,930543471575145,pojazdy,SMART,0,---,FORTWO,---,---,SAMOCHÓD OSOBOWY,COUPE,---,UŻYW. IMPORT INDYW,ORYGINALNA,2018,FABRYCZNY,2022-03-03,2022-03-03,2018-12-07,,,,,1010,,1310,1310.0,,,1310.0,2.0,7.0,7.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,006540031900001,,,,,,2018-12-07,9,03,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/930543471575145
41,8542854060231930,pojazdy,VOLVO,13,X,XC40,XZEF,XZEFVK0@,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2022,FABRYCZNY,2022-03-31,2022-03-31,,,,,,2009,2030.0,2480,2480.0,,,3980.0,2.0,13.0,13.0,1500.0,750.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,VOLVO CAR CORPORATION,002290246000557,,1603.0,1602.0,1601.0,,2022-03-31,1,0303000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/8542854060231930
42,72948031344415,pojazdy,FIAT,13,FA1,500,2AEA0000A0,1D2A0,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-01-25,2022-01-25,,,,,,1325,1400.0,1725,1725.0,,,1725.0,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,FCA ITALY S.P.A.,002800080000691,,1470.0,1465.0,1460.0,,2022-01-25,1,0302000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/72948031344415
43,2647880777438484,pojazdy,,2,UGFX01,ROMEX,UG45A,UGFXA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2022-03-29,2022-03-29,,,,,,76,76.0,234,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,079610006000001,,,,,,2022-03-29,1,0100000,,,,LUBELSKIE,LUBARTÓW,LUBARTOWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/2647880777438484
44,8533622107054435,pojazdy,TESLA,0,---,MODEL 3,---,---,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,UŻYW. IMPORT INDYW,ORYGINALNA,2019,FABRYCZNY,2022-04-07,2022-04-07,2019-11-18,,,65.0,,1931,,2305,2305.0,,,,2.0,,,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,059690006900001,,,,,,2019-11-18,9,03,,,,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,,,,,06,,https://api.cepik.gov.pl/pojazdy/8533622107054435
45,1363838383958391,pojazdy,,2,ES8004,ELECTRIC SCOOTER,00,02,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2022-01-05,2022-01-05,,,,,,59,59.0,206,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,089990000000007,,,,,,2022-01-05,1,0100000,,,,LUBELSKIE,WŁODAWA,WŁODAWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/1363838383958391
46,8091178693355070,pojazdy,HYUNDAI,13,NE,IONIQ5,F5E32,E11A11,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-02-21,2022-02-21,,,,,,1946,1985.0,2430,2430.0,,,4030.0,2.0,13.0,13.0,1600.0,750.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,3.4,,,1282,False,,False,False,HYUNDAI MOTOR COMPANY,001870090000023,,1647.0,1642.0,1638.0,,2022-02-21,1,0306000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/8091178693355070
47,716608909772569,pojazdy,BMW,13,G3XE,IX3,7X41,0AW50000,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-02-16,2022-02-16,,,,,,2185,2260.0,2725,2725.0,,,3475.0,2.0,16.0,16.0,750.0,750.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,BAYERISCHE MOTOREN WERKE AG,002160764000004,,1616.0,1608.0,1600.0,,2022-02-16,1,0303000,,,,LUBELSKIE,BIŁGORAJ,BIŁGORAJSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/716608909772569
48,6637331546199045,pojazdy,TESLA,13,003,MODEL 3,E5LD,BQB1S5N,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2022,FABRYCZNY,2022-03-25,2022-03-25,,,,,,1844,1919.0,2232,2232.0,,,,2.0,12.0,12.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,059690006000075,,1580.0,1580.0,1580.0,,2022-03-25,1,0301000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/6637331546199045
49,3143642382095598,pojazdy,VOLVO,13,X,XC40,XZEF,XZEFVK0@,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2022,FABRYCZNY,2022-02-21,2022-02-21,,,,,,1967,2030.0,2480,2480.0,,,3980.0,2.0,13.0,13.0,1500.0,750.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,VOLVO CAR CORPORATION,002290246000557,,2702.0,2702.0,2702.0,,2022-02-21,1,0303000,,,,LUBELSKIE,KRAŚNIK,KRAŚNICKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/3143642382095598
50,5618278387419577,pojazdy,PEUGEOT,13,U,208,H,ZKXZ-J0A000,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2022,FABRYCZNY,2022-04-13,2022-04-13,,,,,,1486,1530.0,1910,1910.0,,,,2.0,9.0,9.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,002250163000493,,1500.0,1500.0,1500.0,,2022-04-13,1,0302000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/5618278387419577
51,5240527286600162,pojazdy,JUNAK,2,WY2000DQT-110,VINTAGE,00,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2022-03-17,2022-03-17,,,,,,79,79.0,238,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,"TAIZHOU WANGYE MOTORCYCLE CO.,LTD.",001020171000005,,,,,,2022-03-17,1,0100000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/5240527286600162
52,6510142345709196,pojazdy,,2,HB,LEO,HB45A,XRHBA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2022-03-30,2022-04-13,,,,,,69,69.0,260,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,"JIANGSU XINRI E-VEHICLE CO., LTD",089600003000001,,,,,,2022-03-30,1,0100000,,,,LUBELSKIE,WŁODAWA,WŁODAWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/6510142345709196
53,4217995420341058,pojazdy,,2,CP-1,HECHT COCIS ZERO,00,0,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-01-17,2022-01-17,,,,,,62,62.0,219,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,104890000000005,,,,,,2022-01-17,1,0100000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/4217995420341058
54,5835515743941432,pojazdy,PEUGEOT,13,U,208,H,ZKXZ-J0A000,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,2022,FABRYCZNY,2022-02-25,2022-03-24,,,,,,1500,1530.0,1910,1910.0,,,,2.0,9.0,9.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,002250163000503,,1500.0,1500.0,1500.0,,2022-02-25,1,0302000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/5835515743941432
55,8031627316769639,pojazdy,ANAIG,0,---,FIX STYLE,---,---,MOTOROWER,---,---,UŻYW. IMPORT INDYW,ORYGINALNA,2019,FABRYCZNY,2022-03-16,2022-03-16,2019-04-12,,,,,270,,502,502.0,,,,2.0,3.0,3.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,077420002900001,,,,,,2019-04-12,9,01,,,,LUBELSKIE,ŁUKÓW,ŁUKOWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/8031627316769639
56,8850528825296228,pojazdy,RENAULT,13,AG,ZOE,0V0Y,MCLEA0800000,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-03-10,2022-03-10,,,,,,1502,1577.0,1988,1988.0,,,,2.0,12.0,12.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,RENAULT S.A.S.,002260418000032,,1503.0,1502.0,1502.0,,2022-03-10,1,0302000,,,,LUBELSKIE,RADZYŃ PODLASKI,RADZYŃSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/8850528825296228
57,3267840016688191,pojazdy,,4,CP-3,ELECTRIC SCOOTER,00,0,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-03-28,2022-03-28,,,,,,81,81.0,238,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,102480001000005,,,,,,2022-03-28,1,0100000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/3267840016688191
58,3156458391431056,pojazdy,KIA,13,DE,NIRO,C5E11,E11DY1,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-03-08,2022-03-08,,,,,,1737,1812.0,2230,2230.0,,,2530.0,2.0,12.0,12.0,300.0,300.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,KIA MOTORS CORPORATION,000670073000033,,1572.0,1567.0,1562.0,,2022-03-08,1,0303000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/3156458391431056
59,6082659882095490,pojazdy,RENAULT,13,AG,ZOE,0V0Y,MCLEA0800000,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-04-05,2022-04-05,,,,,,1547,1577.0,1988,1988.0,,,,2.0,12.0,12.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,RENAULT S.A.S.,002260418000032,,1503.0,1502.0,1502.0,,2022-04-05,1,0302000,,,,LUBELSKIE,KRASNYSTAW,KRASNOSTAWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/6082659882095490
60,1564407803776975,pojazdy,DACIA,13,DBG,SPRING,BV2,M10EA0212000,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-04-12,2022-04-12,,,,,,970,,1300,1300.0,,,,2.0,7.0,7.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,AUTOMOBILE DACIA S.A.,002110032000002,,1385.0,1375.0,1365.0,,2022-04-12,1,0302000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/1564407803776975
61,3739318072668111,pojazdy,BMW I,13,BMWI-1,I3S,8P61,0AW40000,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-02-22,2022-02-22,,,,,,1290,1365.0,1730,1730.0,,,,2.0,10.0,10.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,BAYERISCHE MOTOREN WERKE AG,071470000000048,,1586.0,1589.0,1592.0,,2022-02-22,1,0301000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/3739318072668111
62,7197962299594685,pojazdy,CITROEN,11111111,---,C-ZERO,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2011,FABRYCZNY,2022-03-01,2022-03-01,2011-04-12,,,35.0,,1086,,1450,1450.0,,,,2.0,8.0,8.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,002350094000000,,,,,,2011-04-12,9,03,,,,LUBELSKIE,TOMASZÓW LUBELSKI,TOMASZOWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/7197962299594685
63,2609454484284794,pojazdy,TESLA,11111111,---,MODEL S,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2017,FABRYCZNY,2022-03-22,2022-03-22,2017-01-01,,,450.0,,2220,,2694,2694.0,,,,2.0,15.0,15.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,059690004000000,,,,,,2017-01-01,9,03,,,,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,,,,,06,,https://api.cepik.gov.pl/pojazdy/2609454484284794
64,6624805905062495,pojazdy,,2,HB,LEO,HB45A,XRHBA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2022-03-14,2022-03-14,,,,,,69,69.0,260,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,"JIANGSU XINRI E-VEHICLE CO., LTD",089600003000003,,,,,,2022-03-14,1,0100000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/6624805905062495
65,5829912791617262,pojazdy,FORD,13,LSK,MUSTANG MACH-E,EJLU4YX,5AAAZNAXWBD,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-01-14,2022-01-14,,,,,,2182,,2690,2690.0,,,3440.0,2.0,15.0,15.0,750.0,750.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,NIE DOTYCZY,,,,,1282,False,,False,False,,002180052000089,,1627.0,1623.0,1620.0,,2022-01-14,1,0302000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/5829912791617262
66,8336418765422337,pojazdy,,11,HECHT 56155,HECHT 56155,00,00,SAMOCHODOWY INNY,INNY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-03-29,2022-03-29,,,,,,106,,263,263.0,,,316.0,2.0,1.0,1.0,,53.0,1.0,1.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,100540001000001,,,,,,2022-03-29,1,1699000,,,,LUBELSKIE,HRUBIESZÓW,HRUBIESZOWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/8336418765422337
67,708067574091730,pojazdy,,6,ROBO-S,ROBO-S,0,0,MOTOCYKL,OSOBOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-03-21,2022-03-21,,,,,,81,81.0,251,,,,,2.0,2.0,2.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,089600008000001,,,,,,2022-03-21,1,0201000,,,,LUBELSKIE,ŁUKÓW,ŁUKOWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/708067574091730
68,2525097581900827,pojazdy,HONDA,13,ZC,HONDA E,ZC701,2,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2022-02-22,2022-02-22,,,,,,1544,,1870,1870.0,,,,2.0,10.0,10.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,"HONDA MOTOR CO., LTD.",001110988000001,,1513.0,1513.0,1513.0,,2022-02-22,1,0302000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/2525097581900827
69,1376176319972585,pojazdy,DACIA,13,DBG,SPRING,BV2,M10EA0212000,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-01-12,2022-01-12,,,,,,970,,1300,1300.0,,,,2.0,7.0,7.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,AUTOMOBILE DACIA S.A.,002110032000002,,1385.0,1375.0,1365.0,,2022-01-12,1,0302000,,,,LUBELSKIE,ZAMOŚĆ,ZAMOŚĆ,,,,,06,,https://api.cepik.gov.pl/pojazdy/1376176319972585
70,7848089024982572,pojazdy,DACIA,13,DBG,SPRING,BV2,M10EA0212000,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-03-21,2022-03-21,,,,,,967,,1300,1300.0,,,,2.0,7.0,7.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,AUTOMOBILE DACIA S.A.,002110032000002,,1385.0,1375.0,1365.0,,2022-03-21,1,0302000,,,,LUBELSKIE,ŁUKÓW,ŁUKOWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/7848089024982572
71,6409241431278561,pojazdy,,4,JB1500DZK,FROST,00,01,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-01-04,2022-01-04,,,,,,240,240.0,458,,,,,2.0,3.0,3.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,110200001000002,,,,,,2022-01-04,1,0100000,,,,LUBELSKIE,WŁODAWA,WŁODAWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/6409241431278561
72,3608202366718400,pojazdy,KIA,13,DE,NIRO,C5E11,E11DZ1,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-01-14,2022-01-14,,,,,,1737,1812.0,2230,2230.0,,,,2.0,12.0,12.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,000670073000034,,1572.0,1567.0,1562.0,,2022-01-14,1,0303000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/3608202366718400
73,5767803246486226,pojazdy,DACIA,13,DBG,SPRING,BV2,M10EA0212000,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2022,FABRYCZNY,2022-04-22,2022-04-22,,,,,,937,,1300,1300.0,,,,2.0,7.0,7.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,AUTOMOBILE DACIA S.A.,002110032000002,,1385.0,1375.0,1365.0,,2022-04-22,1,0302000,,,,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,,,,,06,,https://api.cepik.gov.pl/pojazdy/5767803246486226
74,537647554934938,pojazdy,TESLA,0,---,MODEL 3,---,---,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,UŻYW. IMPORT INDYW,ORYGINALNA,2020,FABRYCZNY,2022-03-25,2022-03-25,2020-01-01,,,1.0,,1,,2060,2060.0,,,,2.0,12.0,12.0,,,,,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,059690006900001,,,,,,2020-01-01,9,03,,,,LUBELSKIE,BIAŁA PODLASKA,BIAŁA PODLASKA,,,,,06,,https://api.cepik.gov.pl/pojazdy/537647554934938
75,1351943685414654,pojazdy,TESLA,13,003,MODEL 3,E5LD,BQB1S5N,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2022,FABRYCZNY,2022-02-23,2022-02-23,,,,,,1844,1919.0,2232,2232.0,,,,2.0,12.0,12.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,059690006000075,,1535.0,1520.0,1505.0,,2022-02-23,1,0301000,,,,LUBELSKIE,LUBLIN,LUBLIN,,,,,06,,https://api.cepik.gov.pl/pojazdy/1351943685414654
76,7786680583228031,pojazdy,AUDI,13,GE,E-TRON SPORTBACK 55,SBM1JQ1,QE1QE1G1Z01RT31B210GAAEM1,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2022,FABRYCZNY,2022-03-08,2022-03-08,,,,,,2638,2595.0,3170,3170.0,,,4970.0,2.0,17.0,17.0,1800.0,750.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,AUDI AG,002140280000101,,2928.0,2928.0,2928.0,,2022-03-08,1,0302000,,,,LUBELSKIE,KRASNYSTAW,KRASNOSTAWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/7786680583228031
77,8207795676137535,pojazdy,,2,ES8004,ELECTRIC SCOOTER,00,02,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2022-01-05,2022-01-05,,,,,,59,59.0,206,,,,,2.0,1.0,1.0,,,2.0,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,089990000000007,,,,,,2022-01-05,1,0100000,,,,LUBELSKIE,WŁODAWA,WŁODAWSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/8207795676137535
78,8654704529893347,pojazdy,RENAULT,13,AG,ZOE,0V0Y,MCLEA0800000,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2022-02-04,2022-02-04,,,,,,1538,1577.0,1988,1988.0,,,,2.0,12.0,12.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,RENAULT S.A.S.,002260418000032,,1503.0,1502.0,1502.0,,2022-02-04,1,0302000,,,,LUBELSKIE,ŁĘCZNA,ŁĘCZYŃSKI,,,,,06,,https://api.cepik.gov.pl/pojazdy/8654704529893347
